 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : MYFIR
Version: O-2018.06-SP4
Date   : Tue Nov 17 14:18:38 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
MYFIR                  5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
DP_mult_77_G5_n20              4.055    0.521    0.0262      0.0642  a
DP_sum_3__1_                   4.055    0.442    0.0262      0.0642  a
DP_mult_77_n218                2.883    0.769    0.0367      0.0641  a
DP_output_register_n9          1.980    0.851    0.0535      0.0640  a
DP_mult_77_G3_n4               3.072    0.388    0.0344      0.0639  a
DP_output_register_n6          1.980    0.882    0.0532      0.0637  a
DP_mult_6__8_                  3.782    0.416    0.0278      0.0637  a
DP_add_1_root_add_0_root_add_83_G7_carry[2]
                               3.072    0.423    0.0341      0.0634  a
DP_mult_77_G5_n5               3.072    0.523    0.0341      0.0634  a
DP_mult_3__7_                  3.849    0.475    0.0271      0.0632  a
DP_mult_77_n56                 2.010    0.500    0.0519      0.0632  a
DP_output_register_n10         1.980    0.854    0.0526      0.0631  a
DP_mult_77_n46                 2.010    0.471    0.0514      0.0625  a
DP_input_register_n4           1.980    0.498    0.0519      0.0622  a
DP_mult_77_n202                1.997    0.469    0.0514      0.0621  a
DP_input_register_n12          1.972    0.500    0.0519      0.0620  a
DP_input_register_n5           1.980    0.520    0.0517      0.0619  a
DP_mult_77_G7_n4               3.072    0.436    0.0333      0.0619  a
DP_mult_77_G4_n20              4.055    0.526    0.0252      0.0619  a
DP_output_register_n7          1.980    0.834    0.0515      0.0617  a
DP_input_register_n13          1.972    0.521    0.0517      0.0616  a
DP_input_register_n7           1.980    0.467    0.0514      0.0616  a
DP_mult_77_G6_n20              4.055    0.530    0.0251      0.0615  a
DP_add_3_root_add_0_root_add_83_G7_carry[3]
                               3.072    0.423    0.0330      0.0614  a
DP_input_register_n15          1.972    0.468    0.0514      0.0613  a
DP_add_1_root_add_0_root_add_83_G7_n1
                               3.072    0.221    0.0329      0.0611  a
DP_mult_77_G3_n34              4.055    0.640    0.0248      0.0609  a
DP_add_7_root_add_0_root_add_83_G7_carry[4]
                               3.072    0.294    0.0326      0.0606  a
DP_mult_8__9_                  4.055    0.219    0.0247      0.0605  a
DP_mult_77_n228                1.981    0.473    0.0500      0.0600  a
DP_mult_77_n248                1.981    0.473    0.0500      0.0600  a
DP_mult_77_n258                1.981    0.473    0.0500      0.0600  a
DP_input_register_n1           1.980    0.526    0.0500      0.0599  a
DP_input_register_n9           1.972    0.527    0.0500      0.0597  a
DP_input_register_n3           1.980    0.498    0.0498      0.0596  a
DP_mult_77_G7_n34              4.055    0.646    0.0243      0.0595  a
