 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : MYFIR_UNFOLDED
Version: O-2018.06-SP4
Date   : Thu Nov 12 15:41:56 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
MYFIR_UNFOLDED         5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
DATAPATH_state_vector[11]     23.978    0.505    0.0041      0.0598  a
DATAPATH_state_vector[12]     23.978    0.505    0.0041      0.0598  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I1_carry[3]
                               3.072    0.429    0.0321      0.0597  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I1_carry[6]
                               3.072    0.500    0.0321      0.0597  a
tc_cnt_mux                     6.067    0.092    0.0163      0.0597  a
DATAPATH_N289                  3.782    0.543    0.0259      0.0592  a
DATAPATH_N304                  3.782    0.583    0.0259      0.0592  a
DATAPATH_N67                   4.055    0.473    0.0241      0.0592  a
CU_OUTPUTS_n2                  6.196    0.725    0.0158      0.0590  a
DATAPATH_N176                  3.782    0.522    0.0258      0.0589  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I2_carry[4]
                               3.072    0.520    0.0316      0.0588  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I2_carry[5]
                               3.072    0.522    0.0316      0.0588  a
DATAPATH_N46                   3.782    0.428    0.0256      0.0586  a
DATAPATH_N303                  3.782    0.559    0.0256      0.0586  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I3_carry[3]
                               3.072    0.306    0.0315      0.0585  a
DATAPATH_N45                   3.782    0.510    0.0255      0.0583  a
DATAPATH_N47                   3.782    0.536    0.0255      0.0583  a
